id	url	text	label	unique
vk20160208_11_0_id110149235_728	http://vk.com/wall110149235_728	-Если честно то мне похрен на ваше мнение о доте)) я выросту и меня будут знать во многих странах мира и говорить как о Денди��	author	True
vk20140923_99_0_id99677700_7968	http://vk.com/wall99677700_7968	"Моя малышка♥♥♥
Сейчас бы тебе было 17 лет...но нет справедливости в этом мире.
Ты оставила меня и свои родных, друзей...нам без тебя очень плохо...но мы никогда не забудем тебя...такую жизнерадостную...добрую...веселую...красивую... у нас было много с тобой счастливых моментов...как теперь без них..я все время думаю о тебе.. ты всегда в нашем сердце...МЫ любим ТЕБЯ♥"	author	True
vk20150221_49_8_id49780400_5512	http://vk.com/wall49780400_5512	самые лучшие))) очень рада, что присутствую в этом замечательном коллективе	author	True
vk20140826_65_1_id6579897_4868	http://vk.com/wall6579897_4868	и я хочу билеты)))))к экзаменов отдохнуть)))	author	True
vk20150213_83_3_id83990801_11657	http://vk.com/wall83990801_11657	А вот и азиат...	author	True
vk20140820_50_0_id5061680_8848	http://vk.com/wall5061680_8848	"Как дела?

В воздухе пахнет осенью, хочется кутаться в пледы и переходить на южное шардоне. Еще запереться с кем-нибудь теплым и вкусным на неделю в маленькой комнате, рядом с Таврическим, может быть, и даже пару раз по нему погулять. 

С пятницы мой кошелек может похвастать только наличием уверенной пачки дисконтных карт, и я с радостью делюсь с вами секретом счастливой жизни, не обремененной голодом: не нужно иметь сто друзей, имейте двух-трех, но своих, любимых и настоящих, и вы не только будете накормлены, но и выслушаны и приведены в состояние высшей гармонии. 

Я деградирую со скоростью, приближённой к космической, вообще, максимально приближаюсь к космосу. Раз в две минуты напоминаю себе, что любое движение-даже деградация-это, в каком-то плане, эволюционный процесс. Слушаю басту ( Катя , привет) и стараюсь принять себя такой, какая есть. 
Успокаиваюсь. 

И пока еще впереди бабье лето, и у нас есть время, чтобы сидеть в уличных кафе, слушать музыку и щуриться от солнечного света, мы будем танцевать и радоваться. 
А потом будет осень и комната у Таврического. И тоже счастье, только в желтом цвете."	author	True
vk20150211_75_3_id75209128_4101	http://vk.com/wall75209128_4101	"8 февраля 2015 года в Лос-Анджелесе состоялась 57-я ежегодная церемония вручения наград «Грэмми» в области современной музыки, в ходе которой престижными наградами были отмечены достижения музыкантов самых разнообразных стилей и направлений.

Лидерами по количеству номинаций стали Сэм Смит, Бейонсе и Фаррелл Уильямс, представленные сразу в шести категориях. К слову, Смит стал вторым певцом в истории премии, номинированным в четырех самых престижных категориях: ""Песня года"", ""Запись года"", ""Альбом года"" и ""Новичок года"". Ранее этого смогли достичь только Эми Уайнхаус и Кристофер Кросс, в 2007 и 1980 годах соответственно.

Альбом года - Бек - Morning Phase

Песня года - Джеймс Нейпир, Уильям Филлипс и Сэм Смит - Stay With Me

Запись года - Сэм Смит - Stay With Me

Лучшее сольное исполнение поп-композиции - Фаррелл Уильямс - Happy

Лучший вокальный поп-альбом - Сэм Смит  - In The Lonely Hour

Лучший урбан-альбом - Фаррелл Уильямс - G I R L

Лучший кантри-альбом - Миранда Ламберт - Platinum

Лучший рок-альбом - Beck - Morning Phase

Лучшее рок-исполнение - Джек Уайт - Lazaretto

Лучшая рок-песня - Ain't It Fun - Paramore

Лучший новый артист - Сэм Смит

Лучший R&B альбом - Love, Marriage & Divorce - Тони Брэкстон и Бэйбифейс

Лучшая R&B-песня - Бейонсе и Джей-Зи - Drunk In Love

Лучший традиционный вокальный поп-альбом - Cheek to Cheek - Тони Беннетт и Леди Гага

Лучшее поп-исполнение дуэтом или группой - Say Something -  A Great Big World и Кристина Агилера
и др."	news	True
vk20150209_70_9_id7090736_10643	http://vk.com/wall7090736_10643	не хочу ничего писать про эту шикарную игру 15-тилетней выдержки. Титры сами за себя все скажут. И участие Дэвида Боуи тоже, к слову, когда я ее проходил первый раз у меня не было интернета, и в журнале мельком увидел, что в игру впихнули полный концерт маэстро. Тогда не дошел до той сцены. Еще успею.	author	True
vk20150906_59_2_id59656357_20017	http://vk.com/wall59656357_20017	Лешнька в селе в гостях у бабушки и дедушки)))))))))))))))))))))Собрались всей семьей)	author	True
vk20150811_36_2_id36607262_1112	http://vk.com/wall36607262_1112	НЕТ!!!!!! Мне и 50 гр конфет хватит, а вот от салатиков и селедочки труднее отказатся	author	True
vk20150203_25_0_id258038301_12	http://vk.com/wall258038301_12	"""Похудеть без диеты"" в Play Market:классное придожение"	partial_quotation	True
vk20150108_59_1_id59832595_1041	http://vk.com/wall59832595_1041	Вашки, август 2012г мы в тайге, водитель бухой, м…:	link_header	True
vk20150910_90_6_id90473178_1500	http://vk.com/wall90473178_1500	Необычный военный парад в Таиланде. не отвести глаз	link_header	True
vk20150419_83_0_id8350702_5520	http://vk.com/wall8350702_5520	"сегодня видела корги-подушку. она была в форме его сидящего с контурным изображением
ну просто это подушка-корги!!!"	author	True
vk20160106_35_0_id3565258_1355	http://vk.com/wall3565258_1355	Друзья! Гоу в Бретцель 7.01.15.	author	True
vk20150304_43_4_id43689553_3929	http://vk.com/wall43689553_3929	"Ночные посиделки в интернете начинаются))
Добро пожаловать!)"	author	True
vk20150620_70_5_id7021867_732	http://vk.com/wall7021867_732	"Хотя критика на Rotten Tomatoes уже давала понять, что премьера удалась, я старался сохранить беспристрастие, и все же мои эмоции также бурно ликовали, как и герои мультфильма Inside Out. Это первый художественный проект (не только анимация) за долгое время, когда я не мог поверить, что фантазия и энтузиазм сценаристов и всей команды не иссякли после первого часа. И хотя ощущения новой классики или замены полюбившихся с детства мультфильмов нет, конкретно полтора часа в кинотеатре подарили отличные, яркие впечатления. Отдельное уважение за оригинальную, не подпорченную заглядыванием на соседей по жанру, концепцию и выразительную цветовую палитру, а также обилие юмора. 

Крепкие 8 из 10!"	author	True
vk20150106_65_3_id65169369_2636	http://vk.com/wall65169369_2636	"Моя любимая «ТРОЙКА» микроджиговых приманок 2014 года
На днях навеяла мысль о том, чтобы написать и поделиться с вами, моими тремя наиболее эффективно рабочими примаками этого года. Проанализировать их для себя,  ну и думаю многим интересно просто поглядеть и узнать что то новенькое для себя.  И так, поехали…

Crazy Fish Polaris 4.5 см
Не для кого не секрет, что это копия давно известной японской приманки  Imakatsu Javastick. Форма и размеры те же, только пластик  у оригинала мягче, но при этом Polaris много не проигрывает. Данная приманка относиться к классу пассивных. Она ловит все, и везде. Использую ее только на разборной чебурашке 3 грамма, так как по моему мнению - это самая оптимальная масса. Проводка выглядит следующим образом: несколько коротеньких рывков и пауза, затем опять несколько коротеньких рывков и пауза…. Наиболее эффективными цветами оказались: болотно-зеленый, золотистый и фиолетовый.  Цена приблизительно 160 рублей за пачку. В пачке 8 штук.

Lucky John Tioga 50
Не было ни одной рыбалки, чтобы я не полоскал ее в воде. Как кажется мне, да и многим рыболовам - это копия японской фирмы Keitech Swing Impact 2. С оригиналом у меня сразу не заладилось, а вот с Тиогой наоборот.  Плюсом копии является само тело. Оно прочное, что не маловажно при активном клеве, да и с проводкой не нужно мудрить.  Ее цена составляет всего 95 рублей за пачку. Очень понравились коричневый и белый (фосфорный) цвета, причем на белый в большинстве случаев ловятся некрупные шнурки. Это моя самая любимая приманка. Практически на всех местных соревнованиях она меня выручала в самый нужный момент, когда рыба отказывалась на что- либо брать."	author	True
vk20150211_48_5_id4814048_10909	http://vk.com/wall4814048_10909	Именно,этой фотографией я сильно горжусь,пол года назад она попала в журнал в Italia Vogue ,в середине журнала,на всю страницу,спасибо тебе Степа. Задумка и идея моя.	author	True
vk20150809_18_1_id18676289_15105	http://vk.com/wall18676289_15105	"Опираясь на свидетельства современников, высланный большевиками из Советской России в начале 1920-х гг. историк Сергей Мельгунов в своей работе «Чекистский Олимп», описывает странности в поведении Кедрова:
«Доктор по образованию и политический эмигрант по профессии, Кедров в Париже занялся „наукой“. Мне говорили, что он решил изучить глотательный процесс в человеческом организме. Происходя из зажиточной, „буржуазной“ семьи, Кедров был человеком со средствами и мог позволить себе заниматься всякими причудами. И причуды выходили у него, действительно, причудами. Рассказывают, что он часами проводил время в созерцании или, точнее, в ощущении своего собственного глотательного процесса, поглощая несметное количество конфет „драже“. Над детьми своими д-р Кедров проделывал иной эксперимент. Высчитав потребное им количество „калорий“, он морил их голодом, не дозволяя выходить из установленной нормы. Кедров был уже тогда маньяком».

В июне 1918 г. начальник «Советской Ревизии» сделался командующим Северным фронтом. На этом посту уполномоченный Совнаркома развернул «энергичную работу» по укреплению местных партийных рядов, принимая «решительные меры к контрреволюционерам и саботажникам». На практике это означало физическое уничтожение всех потенциальных, действительных и мнимых противников власти большевиков, массовые бессудные казни.
Как следствие, уже летом 1918 г., до официального объявления «красного террора», в Архангельске воцарилась настоящая мясорубка. По свидетельству находившегося в то время на Севере знаменитого социолога Питирима Сорокина, «большевистский комиссар Кедров казнил людей сотнями и даже тысячами. Свои жертвы коммунисты расстреливали, топили или забивали до смерти. Чувствуя, как шатается почва под ногами, они пытались укрепить свои позиции безудержным террором».

В автобиографии, находящейся в его личном деле, начальник Особого отдела писал о себе: «1919 год. С января Председатель Особого отдела ВЧК, образовавшегося из слияния военного отдела ВЧК и военного контроля РВСР (члены Коллегии: Павлуновский и Эйдук). Член ВЦИК. По совместительству: член коллегии НКВД, заведующий лагерями принудит. работ Республики… 1920 год. С мая месяца полномочный представитель ВЧК по Архангельской (освобожд. от белых), Вологодской и Северо-Двинской губерн. Член коллегии НКВД (организатор Холмогорского, Пертоминского, Соловецкого лагерей)» (выделено мной — Д. С.).
Созданные Кедровым концентрационные лагеря не были предназначены для временного содержания арестованных или отбытия наказания. По сути своей, они являлись лагерями уничтожения, на целые десятилетия предвосхитившими своим появлением нацистские «фабрики смерти».
Наиболее страшным был Холмогорский концлагерь. Именно здесь, по многочисленным свидетельствам современников и сохранившимся документам, происходили самые массовые расстрелы. Казни совершались по приказу и при личном участии Кедрова. Собрав в Архангельске партию в 1200 офицеров, начальник Особого отдела погрузил их на две баржи, и когда они пришли в Холмогоры, приказал открыть огонь из пулеметов.
«Здесь, на берегу, их и расстреляли, — вспоминала почетная гражданка Архангельска, Ксения Гемп. — Часть трупов столкнули в реку, а часть зарыли». Всего в результате этой варварской акции погибло до 600 человек.
Массовые казни на Севере шли всю весну и лето 1920 г., так что, к началу сентября Архангельск называли «городом мертвых», а Холмогоры — «усыпальницей русской молодежи».
С подачи Кедрова северные лагеря стали местом, куда со всей страны свозили пленных белогвардейцев и казаков. Партию таких заключенных, доставленных с юга, численностью более 2000 человек, казнили в первых числах сентября в Холмогорах в «день красной расправы» — годовщину советского декрета «О красном терроре».
Важно отметить, что созданные Кедровым «конвейеры смерти» продолжали функционировать и после отбытия «прославленного чекиста» в Тамбовскую и Воронежскую губернии, для подавления вспыхнувших там крупных крестьянских восстаний.
Только в Холмогорском концлагере и только в январе — феврале 1921 г. были убиты 11 000 человек. Расстрелы продолжались и в марте-апреле. Так, по приказу Дзержинского в районе Холмогор казнили свыше 400 офицеров и генералов. Наравне с чекистскими пулями, заключенных во множестве уничтожали болезни, голод и холод. Даже сейчас в Холмогорах находят человеческие кости и черепа. В июле 2010 г. на месте массовой гибели тысяч людей был установлен памятный крест."	article	True
vk20150317_31_1_id31420397_5133	http://vk.com/wall31420397_5133	А я дружу с волшебницей) Она работает юристом, зовут Ирина, у нее две дочки и один внук) Люди, вы только посмотрите на ее дом... я переступаю порог и попадаю в Сказку...	author	True
vk20140829_71_0_id71878800_8428	http://vk.com/wall71878800_8428	"К восемнадцатилетию я окончательно начала сходить с ума. Я занялась такими мазохистскими вещами, как саморазрушение и моральное самобичевание. Я загнала себя. Нагружалась всеми возможными и всеми существующими проблемами. Зачем!? Да хрен его знает-просто крышу сносит! Мне хреново. Мне очень и очень хреново. Я почти убила себя. Я забила себя до такой степени, что не так давно, глубоко внутри очень явно услышала дрожащий голос, полный отчаяния - помоги! Это была какая-то часть меня. Слабая часть. Но моя. Маленькое существо. И мне его стало тогда жалко. Но я не смогла остановить этот процесс. Лишь немного приостановила. Пока эта часть меня не залижет раны. Я его хорошо знаю. Это оно хочет, порой, заставить меня упасть по среди улицы и ныть как ребенок. Это оно первое опускает руки, когда становиться слишком трудно. Это оно, достигнув нашего общего предела, умоляет меня остановиться и передохнуть. Я это постоянно и очень явно чувствую! Когда я дохожу до предела - мы с ним разделяемся. В остальное время остаемся единым целым. Но еще НИКОГДА я его не послушала. А зря. Оно хочет как лучше. Нервное перенапряжение очень вредно. Но гордость просто мне этого не простит. Я глупая. Но пофиг. Если суждено сдохнуть или морально разложиться да будет так. Но подохну я со сжатыми кулаками. 
С этого дня я снова заставлю себя перестать ныть, вытащу себя за шкирку из этого дерьмища и пойду дальше. На пролом. По головам. Одна или с единомышленниками. Но дойду. Ибо никто лучше меня этого не сделает.
Оставлю себе немного мотивационных песенок и картинок на случай, если завтра проснусь безвольной депрессивной биомассой.
З.Ы. Буду благодарна, если кто-нибудь мне даст 18 смачных пощечин наотмашь-а то я совсем как тряпка стала.
З.З.Ы. Ну и с ДР меня."	author	True
vk20150126_22_1_id221220386_2619	http://vk.com/wall221220386_2619	"Ахтунг: женская ""дружба""! 
 
Запомните все: у НОРМАЛЬНОЙ женщины, ВАШЕЙ и ЗАМУЖНЕЙ за вас подруг быть не должно!!! Желательно - никаких. В Крайнем случае - это должны быть жены ваших друзей. Или хотя бы замужние женщины с нормальными семейными ценностями.

НИКАКИХ НЕЗАМУЖНИХ ЛЯДЕЙ ВОКРУГ ВАШЕЙ ЖЕНЩИНЫ БЫТЬ НЕ ДОЛЖНО!

Дело в том, что ДРУЖБА у женщины - это совсем не то, что у мужчин. Для женщины подруга - эта та, кто в данный период ее жизни разделяет ее взгляды и интересы. Ключевое слово в ДАННЫЙ МОМЕНТ. Бабы меняют подруг легко как перчатки. Именно выбирая тех из знакомых, кто им ближе в текущий период жизни.

Интересы женщины - это ВСЕГДА МУЖЧИНЫ, ЭБЛЯ И ДЕТИ. ТОЛЬКО ТАКИЕ ИНТЕРЕСЫ, никаких других - не обольщайтесь. Больше никаких реальных интересов у бабы нет. Кошечки, собачки. работки, фотки и тд - это все уйня для отвода глаз.

Хотите иметь рядом с собой относительно нормальную бабу - направляйте ее интересы в сторону СЕБЯ (мужчины) и ваших потомков (детей). И поощряйте ее общение только с такими же направленными на то же самое бабами.

Запомните: ЛЮБАЯ НЕЗАМУЖНЯЯ ПОДРУГА - это ЭБЛЯ. Если ваша жена начала часто якшаться с незамужней подругой - знайте на 99.9% вы УЖЕ АЛЕНЬ. Кушайте глюконат кальция.

Незамужние самки склонны группироваться в однополые пары - тройки с целью активного поиска приключений на свои 6 - 9 дырок. 
И ТОЛЬКО С ЭТОЙ ЦЕЛЬЮ!

Роман Роман (с)"	article	True
vk20150807_40_1_id40747182_8464	http://vk.com/wall40747182_8464	"Каждый вечер в теплую погоду�, я выбираюсь с фотопоратом на плече и на велосипеде в небольшие путешествия по окрестностям Хаарлема�) Сегодня, когда фотографировала очередную дверь из нее вышел мужчина, я замерла, но когда поняла, что была замечена, все что смогла сказать ""У вас очень красивые двери""� // Every evening when it's warm weather�, i go out with a camera on my shoulder on my bike on short trips in the surroundings of Haarlem�) Today when i photographed the next door, the owner came out, i froze, but when i realized that i had been seen, all i was able to say was you have a beutiful door�"	author	True
vk20150625_83_2_id8308914_2856	http://vk.com/wall8308914_2856	а еще Настя - наша первая невеста в розовом платье)	author	True
vk20141129_13_0_id1393235_3697	http://vk.com/wall1393235_3697	Вот на таких красотках проходили сегодня обучение в #академиябезопасногодвижения #ford Курс был для водителей с маленьким стажем вождения. Практиковались по замеру тормозного пути на разных скоростях, тренировка по соблюдению дистанции так же при экстренном торможении, ну и на отвлекающие факторы небольшой эксперимент	author	True
vk20150213_47_3_id47224221_1425	http://vk.com/wall47224221_1425	Родились в один год...ахаха это судьба))))	author	True
vk20150829_39_2_id3974289_8041	http://vk.com/wall3974289_8041	"""Львиная доля расходов, как и прежде, приходится на покупку школьной формы, спортивной одежды и сменной обуви: в нынешнем году эта сумма составила 7191 рублей""
бугагашка, это как они умудрились на 7 косарей столько накупить.

И вообще, ""порадовала"" фабрика ""Салют"" отечественного производства, в которой жакет на девочку стоил от 3,5 косарей с составом тканей 21% Вис, 71% ПЭ, 8% ПУ"	partial_quotation	True
vk20150609_63_4_id63878687_4038	http://vk.com/wall63878687_4038	Ну разве есть в Мире кто-то счастливее?	author	True
vk20150104_94_0_id94118728_6652	http://vk.com/wall94118728_6652	У каждого человека свой крик души... И это тяжело понять что у него на душе!	author	True
vk20150317_31_2_id31090277_18909	http://vk.com/wall31090277_18909	это даже не ублюдки.это мразотные каловые камни,стариков,цыганова,я всей душой желаю вам гнить на помойке...ублюдки.убийцы.твари.	author	True
vk20151114_69_0_id69732427_6779	http://vk.com/wall69732427_6779	С каких пор это ведро гордо именуется BMW X6???????????	author	True
vk20160316_83_1_id830792_21023	http://vk.com/wall830792_21023	Сегодня завалю всю ленту!!!3й пост за день и будет еще!!! Хочу делиться своим безусловным счастьем!!!! И дела спорятся и дома все здоровы!!! И красота моя довольная счастливая растет!!! Ждет только иногда по вечерам, но так так обнимает, когда встречает, что аж падаем вместе!!! #счастьеесть #счастьебезвыходных #семья	author	True
vk20150318_96_3_id9651042_1424	http://vk.com/wall9651042_1424	ДРУЖЕСКАЯ ЛЮБОВЬ. Еще неизвестно, что ценнее для женщины: иметь рядом охладевшего мужа или надежного друга, с которым тебя роднят общие дети и прекрасные воспоминания о прошедшей любви?! http://youlove.com.ua/28-mozhet-li-byvshiy-muzh-stat-vernym-drugom.html	citation	True
vk20150228_25_5_id25021466_2906	http://vk.com/wall25021466_2906	Вот так бы я кричала,если бы в субботу не на работу...	author	True
vk20150208_20_6_id205111348_4525	http://vk.com/wall205111348_4525	Некоторые люди просто идиоты... Сами сначала сделают плохо а потом еще и наезжают после всего... Знаете почему? У них не мозга они(оно) не может запомнить что было чуть позже....	author	True
vk20150304_53_3_id5325409_2542	http://vk.com/wall5325409_2542	Вот так проходит декретный отпуск моей сестры!!! В промежутках между: стирки, уборки, готовки, гладки и тренировками фигурного катания старшей дочки!!!!! Она еще находит время на поделки в садик!!!! Горжусь ей!!!!  @ подольских курсантов д 18 кор 1	author	True
vk20150227_12_7_id123485554_6206	http://vk.com/wall123485554_6206	❗️❗️❗️❗️���� нужны гвозди, цемент, доски, профнастил, доя строительства!!! если у клго осталось после ремонта или лежит на балконе ;)) огромная просьба связаться со мной, что цемент и гвозди я могу забрать и отвезти в приют)	advertising	True
vk20141019_79_0_id79542213_8184	http://vk.com/wall79542213_8184	"3:0
Забили легендарные игроки
Вы умницы у меня
Хави,Неймар и Лео спасибо за красивую игру ❤️"	author	True
vk20150908_80_1_id803937_8188	http://vk.com/wall803937_8188	это и вправду получилось очень здорово=))) столько незабываемых впечатлений, шквал эмоций от всех этих вещей, какое-то чудесное сплочение, сумасшедшая природа и тишина... все было просто прекрасно!  #maximalegal #karjalapark #карелия #нашкорпорат	author	True
vk20150220_88_1_id8808668_1040	http://vk.com/wall8808668_1040	Если ещё кто то не понял, я мужик, а не подкаблучнег-последователь матриархата, и я решаю сам свои проблемы.	author	True
vk20151206_94_1_id9406743_1098	http://vk.com/wall9406743_1098	еххх, мені б на НР таку машинку з пультом...	foreign	True
vk20150416_96_3_id96440296_6418	http://vk.com/wall96440296_6418	"Итак, сегодня мне 21. Сегодня я хожу на разные лекции и мероприятия, чтобы узнать, что нужно делать, чтобы…Чтобы многое – понравиться работодателю, правильно найти себя в жизни, хорошо выступать публично и многое-многое другое. Но мне 21, и почему-то совсем недавно мне вздумалось, что я тоже могу что-нибудь кому-нибудь да посоветовать.
Так как особых прикладных знаний и умений за мной не числится, то буду говорить совсем о том, что сам считаю важным. Что я знаю точно, так это то, что я люблю свою жизнь. Наверное, странно звучит, но эта странность никак не делает это понятие менее важным. Любить жизнь, любить себя, быть счастливым - это практически синонимичные выражения. Конечно, многое, что обеспечило мне такое чувство своей жизни, является исходным: хорошая семья, нужный достаток, хорошая школа и т.д. Но многое случилось и с моим собственным участием, опять же не без удачи, но всё же я приложил здесь руку. И вот об этом я бы и хотел написать. Без претензии на истину я напишу о тех действиях, которые помогли мне, а может, и помогут вам, быть довольными своей жизнью к 21 году. Постараюсь, чтобы эти советы были как можно менее философскими и как можно более практичными.
1. Если лет в 6-10 вы живёте не там, где родились, старайтесь соблюдать правильное сочетание родного и приобретённого в вас. Говорите с родителями только на родном языке, тем более, что, скорее всего, ваш отец требует этого от вас. Гуляйте и играйте во дворе. Если вы живёте в Москве, то в вашем дворе обязательно проживают различные национальности. Близкое общение с представителями разных национальностей в девстве лишит вас одной из самых отвратительных перспектив – наличия нетолерантных взглядов в будущем. Так, я ещё в детстве полностью лишился дурацких предрассудков по отношению к азербайджанцам, которые имею возможность встретить в своих соотечественниках, многие из которых, скорее всего, никогда и не общались близко с представителями этой нации. То же можно сказать по отношению к другим «враждующим» народам.
2. Когда вам будет около 12, перестаньте гулять по району. Займите себя чем угодно: спортом, рисованием, кружком по вышиванию крестиком. Только не район. Это место, которое разлагает. Это место, которое портит ваш вкус во всём, начиная от одежды, заканчивая интересами и взглядами на жизнь. Именно «на районе» люди начинают знакомиться с «прекрасной» атмосферой подъездов, отвратительный запах которых становится привычным для них, здесь люди привыкают к «выпить, потому что пятница» и ко всем привычкам, которые никак не сыграют доброй роли в будущем.
3. Как только вам исполнятся те заветные годы, когда ваши родители решатся отпускать вас гулять подальше, езжайте гулять в центр. Именно там вы узнаете, что сидеть на траве в парке и читать книгу – это модно, что говорить о политической и социальной обстановке нашей страны и мира – это тоже интересно, что быть «эмо», «готом» и прочими страстно увлечёнными давно потеряло статус «крутости». Здесь вы поймёте, что выглядеть спортивно – это приоритет, что девушки в платьях – это красиво и многое-многое другое.
4. Далее мне будет сложно писать по возрасту, но, скорее всего, это касается возраста с 15 по 20 лет. В этом возрасте обязательно увлечься чем-то, связным с учёбой, каким-нибудь определённым предметом в школе. Для меня это была география. Выучите основные понятия, хотя бы те, которые можно просто зазубрить. Практика показывает, что тот объём знаний, которые вы получаете в этом возрасте, помогает вам ещё долгие годы вплоть до старших курсов ВУЗа.
5. Обязательно будьте частью чего-то большого. Какой-нибудь организации, ассоциации и прочих объединительных структур. Полезного в этом уйма. Здесь у вас появятся хорошие навыки общения и презентации себя, здесь вы научитесь субординации и поймете, как живёт коллектив, в каких ролях можете выступать вы сами, как относиться ко всем правлениям личностных качеств вокруг себя и как проявлять их самому. Для меня это было Детское Движение Москвы. Если вы попали в организацию по типу моей, то вы получите ещё много дополнительных плюсов, одним из которых является наличие некой «сказки» в вашей жизни. Сказка эта – такое безудержное общение в творческом коллективе. Это то, что занимает ваши мысли, вашу голову, вы просыпаетесь с этим и засыпаете тоже с этим. Это «сказка», потому что она слишком прекрасна, чтобы быть реальностью. Это определённо делает вас счастливее.
6. В продолжение предыдущего – важнейшим свойством вашей «организации» должна быть возможность поездки, а лучше поездки за рубеж. Это очень отличается от просто поездок за рубеж со школой, друзьями, родителями. Во-первых, здесь всё чётко и структурировано и есть определённые цели. Вас ни за что не оставят без познавательной части, поэтому вы, действительно, познакомитесь с тем местом, в котором вы прибываете. Далее – если вас ещё не отпускают родители поехать с друзьями или с семьей друга или даже со школой, здесь они вас, скорее всего, отпустят: как же, вы ведь едете с серьёзной организацией, тем более, чем вы хуже остальных детей, которые тоже едут как, скорее всего, «активисты» и которых наверняка уже знают ваши родители. Так же не упустим тот факт, что такие поездки обычно бывают бесплатными или с очень серьёзной скидкой, как это было у меня. Важность поездки как таковой и, тем более, поездки за рубеж, а лучше в Европу, вообще невозможно преувеличить. Это раскрывает вам глаза. Вы по-другому смотрите на мир, вы знаете, что где-то там есть совершенно другая жизнь с другим ритмом, другим людьми и другими возможностями. Оказавшись однажды в Европе в этом возрасте, вы вряд ли упустите возможность поехать туда снова.
7. В этом возрасте обязательно займитесь каким-либо самовыражением через искусство. Начните танцевать, петь, но лучше заняться тем, что выражает ваши эмоции через личное – то есть именно «создание чего-то нового»: если танцы, то тогда уж придумывайте дома танцы, если музыка, то сочиняйте мелодии. Беспроигрышный вариант – рисование и написание стихов. Здесь вы точно будете самовыражаться индивидуально. Очень важно разгрузить свой мозг в том возрасте, когда он буквально наполнен философскими размышлениями о жизни и смерти и прочих вопросах мироустройства. Через создание нового вы даёте выход тем эмоциям и мыслям, которые сложно передаются в словесной форме, в особенности учитывая, что их некому обычно передать. А если и есть кому, то он это не зафиксирует. Таким самовыражением стало для меня рисование.
8. Много читайте. К сожалению, я достаточно поздно начал этим заниматься, отчего и чувствую пробелы в знании детской и подростковой литературы. Кроме тех удовольствий, которые вы получаете от процесса чтения, кроме того, что вы обогащаетесь духовно, есть вполне практическая цель – с вами просто становится о чём поговорить, вы можете поддержать разговор, что безусловно делает вас более приятным и интересным человеком.
9. Среди прочих видов искусства хочу выделить поэзию. Читайте стихи! Как говорит Бродский, это в первую очередь повысит ваш литературный вкус. Поэзия заставляет вас переживать и радоваться. Поэзия не позволяет оскудеть вашему мозгу, потому что всё время требует процесса распознавания символов и тайных кодов, спрятанных в словосочетаниях и строфах. Поэзия улучшает вашу речь, делает её элегантной, но если вы читаете грамотных авторов, то никогда не уйдёте в пошлую высокопарность. Кроме всего прочего, из собственного опыта скажу – поэзия позволяет значительно легче добиться особого интереса и расположения девушек.
10. Наверное, хорошо бы закончить кругленьким таким числом, например, 10. Но десятый совет как-то совсем не хочет писаться, наверное, я его сам не знаю. Поэтому десятым советом станет то, с чего я начал – любите жизнь, а значит любите именно свою жизнь, а значит любите себя. Повторюсь – без этого ни о каком счастье речи идти не может.
Когда я начал это писать, у меня не было мысли кого-то чему–то научить. Возможно, кто-то подумает, что здесь проявилась какая-то самовлюблённость – дескать, вон, что он думает, что может поучать кого-то. Но дело совершенно не в этом. Дело в той самой простой потребности выразить свои мысли, разгрузить свою голову, в которой нуждается каждый из нас. Конечно, больше пользы от написания этих строк получил я сам, чем кто-либо другой, если вообще найдутся те, кто будет читать сие произведение моих беспорядочных мыслей и рук, набивающих их в клавиатуру. В любом случае, у каждого есть жизненный опыт и не вижу ничего плохого, если кто-нибудь из моих друзей завтра напишет о том, что считает важным для себя и для окружающих себя людей. Во всяком случае, мне было бы это очень интересно."	author	True
